xmin,ymin,xmax,ymax,confidence,class,name
316.169189453125,343.6427001953125,595.3728637695312,808.0596923828125,0.8400897979736328,0,person
156.47567749023438,533.0081787109375,187.01470947265625,639.7421875,0.8057131171226501,39,bottle
60.38166427612305,334.5939636230469,191.32180786132812,671.5040893554688,0.6866463422775269,0,person
0.0,361.68585205078125,104.39105224609375,735.8903198242188,0.62208092212677,0,person
255.27975463867188,668.1546020507812,287.2335510253906,729.7844848632812,0.49044743180274963,39,bottle
234.3846893310547,670.5596923828125,256.0767822265625,731.5309448242188,0.4100584089756012,39,bottle
211.8577117919922,729.4115600585938,311.4891662597656,768.67138671875,0.34705594182014465,73,book
