time,mean,variance,standard_deviation,minimum,maximum,count
0.0,0.3661574721336365,,,0.3661574721336365,0.3661574721336365,1
0.0333333333333333,0.2671100795269012,,,0.2671100795269012,0.2671100795269012,1
0.0666666666666666,0.2768963873386383,,,0.2768963873386383,0.2768963873386383,1
0.1,0.2745782434940338,,,0.2745782434940338,0.2745782434940338,1
0.1666666666666666,0.3432725667953491,,,0.3432725667953491,0.3432725667953491,1
0.2,0.3192314803600311,,,0.3192314803600311,0.3192314803600311,1
0.2333333333333333,0.4117726683616638,,,0.4117726683616638,0.4117726683616638,1
0.2666666666666666,0.3784970045089721,,,0.3784970045089721,0.3784970045089721,1
0.3,0.3861587345600128,,,0.3861587345600128,0.3861587345600128,1
0.3333333333333333,0.4053294956684112,,,0.4053294956684112,0.4053294956684112,1
0.3666666666666666,0.3988533318042755,,,0.3988533318042755,0.3988533318042755,1
0.4,0.3435614109039306,,,0.3435614109039306,0.3435614109039306,1
0.4333333333333333,0.3367847800254822,,,0.3367847800254822,0.3367847800254822,1
0.4666666666666667,0.3084332942962646,,,0.3084332942962646,0.3084332942962646,1
0.5,0.3093112111091614,,,0.3093112111091614,0.3093112111091614,1
0.5666666666666667,0.2787360846996307,,,0.2787360846996307,0.2787360846996307,1
0.6,0.270139217376709,,,0.270139217376709,0.270139217376709,1
0.6333333333333333,0.2727545499801636,,,0.2727545499801636,0.2727545499801636,1
0.6666666666666666,0.2787171304225921,,,0.2787171304225921,0.2787171304225921,1
0.7333333333333333,0.2657041251659393,,,0.2657041251659393,0.2657041251659393,1
0.7666666666666667,0.3322523236274719,,,0.3322523236274719,0.3322523236274719,1
0.8,0.3643739521503448,,,0.3643739521503448,0.3643739521503448,1
0.8333333333333334,0.337235540151596,,,0.337235540151596,0.337235540151596,1
0.8666666666666667,0.3717180490493774,,,0.3717180490493774,0.3717180490493774,1
0.9,0.2754998207092285,,,0.2754998207092285,0.2754998207092285,1
0.9666666666666668,0.2563499212265014,,,0.2563499212265014,0.2563499212265014,1
1.1666666666666667,0.2506969273090362,,,0.2506969273090362,0.2506969273090362,1
1.2333333333333334,0.2529550790786743,,,0.2529550790786743,0.2529550790786743,1
1.4333333333333331,0.2897663116455078,,,0.2897663116455078,0.2897663116455078,1
1.4666666666666666,0.3114128410816192,,,0.3114128410816192,0.3114128410816192,1
1.5,0.2528504431247711,,,0.2528504431247711,0.2528504431247711,1
1.7,0.2787437438964844,,,0.2787437438964844,0.2787437438964844,1
1.7333333333333334,0.25870673358440394,5.368497913327275e-06,0.002317001923462144,0.2570683658123016,0.2603451013565063,2
1.7666666666666666,0.2620720565319061,,,0.2620720565319061,0.2620720565319061,1
1.8,0.2641105651855469,,,0.2641105651855469,0.2641105651855469,1
1.9333333333333331,0.2762209773063659,,,0.2762209773063659,0.2762209773063659,1
1.9666666666666663,0.4457606077194214,0.047552643782644566,0.21806568685294017,0.2915648818016052,0.5999563336372375,2
2.0,0.311089277267456,,,0.311089277267456,0.311089277267456,1
2.033333333333333,0.326046884059906,,,0.326046884059906,0.326046884059906,1
2.066666666666667,0.2770964205265045,,,0.2770964205265045,0.2770964205265045,1
2.1,0.28839464485645294,0.002501518274357739,0.05001518043912007,0.2530285716056824,0.3237607181072235,2
2.1333333333333333,0.303115963935852,,,0.303115963935852,0.303115963935852,1
2.2,0.2824524343013763,,,0.2824524343013763,0.2824524343013763,1
2.2333333333333334,0.3424631059169769,,,0.3424631059169769,0.3424631059169769,1
2.2666666666666666,0.2590643763542175,,,0.2590643763542175,0.2590643763542175,1
2.3,0.3849787712097168,,,0.3849787712097168,0.3849787712097168,1
2.333333333333333,0.3274358808994293,,,0.3274358808994293,0.3274358808994293,1
2.3666666666666667,0.3285015523433685,,,0.3285015523433685,0.3285015523433685,1
2.4,0.299800843000412,,,0.299800843000412,0.299800843000412,1
2.466666666666667,0.2541229724884033,,,0.2541229724884033,0.2541229724884033,1
2.5,0.2529866993427276,,,0.2529866993427276,0.2529866993427276,1
2.533333333333333,0.2547957599163055,,,0.2547957599163055,0.2547957599163055,1
2.6333333333333333,0.2668988704681396,,,0.2668988704681396,0.2668988704681396,1
2.6666666666666665,0.4389665424823761,,,0.4389665424823761,0.4389665424823761,1
2.7,0.4484539031982422,,,0.4484539031982422,0.4484539031982422,1
2.7333333333333334,0.4017484784126282,,,0.4017484784126282,0.4017484784126282,1
2.7666666666666666,0.3663439452648163,0.012672606692676794,0.11257267293920312,0.2867430448532104,0.4459448456764221,2
2.8,0.3791627734899521,0.0009760628598525211,0.0312420047348521,0.3570713400840759,0.4012542068958282,2
2.833333333333333,0.4002149999141693,,,0.4002149999141693,0.4002149999141693,1
2.8666666666666667,0.4011772572994232,,,0.4011772572994232,0.4011772572994232,1
2.9,0.3919963836669922,0.004042608846861029,0.06358151340492792,0.3470374643802643,0.4369553029537201,2
2.933333333333333,0.3875368684530258,0.0037370031237853292,0.06113103241223175,0.3443107008934021,0.4307630360126495,2
2.966666666666667,0.3993717730045318,,,0.3993717730045318,0.3993717730045318,1
3.0,0.2980119585990906,0.0008693607252325854,0.029484923693857263,0.2771629691123962,0.3188609480857849,2
3.033333333333333,0.3467293679714203,0.002899061772978937,0.053842936147455195,0.3086566627025604,0.3848020732402801,2
3.066666666666667,0.306411474943161,0.0014869048016592547,0.038560404583708074,0.2791451513767242,0.3336777985095978,2
3.1,0.28011623024940485,0.0011516556501263153,0.03393605236509272,0.256119817495346,0.3041126430034637,2
3.1333333333333333,0.2827480733394623,0.0004465778097557685,0.021132387696513814,0.2678052186965942,0.2976909279823303,2
3.1666666666666665,0.3223577737808227,,,0.3223577737808227,0.3223577737808227,1
3.2,0.37943205237388605,0.004706720693327782,0.06860554418797202,0.3309206068515777,0.4279434978961944,2
3.2333333333333334,0.35035100579261774,0.0008735636218393239,0.029556109720992103,0.3294516801834106,0.3712503314018249,2
3.2666666666666666,0.344914972782135,0.0011568104770915966,0.03401191669241233,0.3208649158477783,0.3689650297164917,2
3.3,0.34278757870197296,0.0005177257349235909,0.02275358729790955,0.326698362827301,0.3588767945766449,2
3.333333333333333,0.3233617693185806,0.0037085051073266835,0.060897496724632974,0.2803007364273071,0.3664228022098541,2
3.3666666666666667,0.3332193195819855,,,0.3332193195819855,0.3332193195819855,1
3.4,0.32320553064346313,0.006374425183681263,0.07983999739279345,0.2667501270771026,0.3796609342098236,2
3.433333333333333,0.2722309529781341,,,0.2722309529781341,0.2722309529781341,1
3.466666666666667,0.3028671741485595,,,0.3028671741485595,0.3028671741485595,1
3.5,0.29856938123703,,,0.29856938123703,0.29856938123703,1
3.533333333333333,0.3019386231899261,,,0.3019386231899261,0.3019386231899261,1
3.566666666666667,0.27833764255046844,0.00016399805169386994,0.012806172406065363,0.2692823112010956,0.2873929738998413,2
3.6,0.2780866324901581,,,0.2780866324901581,0.2780866324901581,1
3.6666666666666665,0.2769509851932525,,,0.2769509851932525,0.2769509851932525,1
3.7,0.3358258008956909,,,0.3358258008956909,0.3358258008956909,1
3.733333333333333,0.2981159389019012,,,0.2981159389019012,0.2981159389019012,1
3.7666666666666666,0.3356894552707672,,,0.3356894552707672,0.3356894552707672,1
3.8,0.3106902837753296,,,0.3106902837753296,0.3106902837753296,1
3.8333333333333335,0.259744644165039,,,0.259744644165039,0.259744644165039,1
4.0,0.2588920295238495,,,0.2588920295238495,0.2588920295238495,1
4.033333333333333,0.2760038375854492,,,0.2760038375854492,0.2760038375854492,1
4.333333333333333,0.4637319445610046,,,0.4637319445610046,0.4637319445610046,1
4.366666666666666,0.2684002816677093,,,0.2684002816677093,0.2684002816677093,1
4.433333333333334,0.3499521613121032,,,0.3499521613121032,0.3499521613121032,1
4.466666666666667,0.3583131730556488,,,0.3583131730556488,0.3583131730556488,1
4.5,0.4332760870456695,,,0.4332760870456695,0.4332760870456695,1
4.533333333333333,0.3730548024177551,,,0.3730548024177551,0.3730548024177551,1
4.566666666666666,0.4324312806129455,,,0.4324312806129455,0.4324312806129455,1
4.6,0.2848313897848129,0.000414007361002169,0.020347170835331604,0.2704437673091888,0.299219012260437,2
4.666666666666667,0.2764703631401062,,,0.2764703631401062,0.2764703631401062,1
4.733333333333333,0.2816112339496612,,,0.2816112339496612,0.2816112339496612,1
4.766666666666667,0.2817152142524719,,,0.2817152142524719,0.2817152142524719,1
4.833333333333333,0.3070259988307953,0.004792470822367897,0.06922767381884139,0.2580746412277221,0.3559773564338684,2
4.9,0.2639481723308563,,,0.2639481723308563,0.2639481723308563,1
4.933333333333334,0.2588103413581848,,,0.2588103413581848,0.2588103413581848,1
5.033333333333333,0.2766897082328796,,,0.2766897082328796,0.2766897082328796,1
5.066666666666666,0.2905735671520233,,,0.2905735671520233,0.2905735671520233,1
5.1,0.2722107768058777,0.00024417012856048543,0.015625944085414022,0.2611615657806396,0.2832599878311157,2
5.133333333333334,0.26702266931533813,0.0003606225074310765,0.018990063386705072,0.2535946667194366,0.2804506719112396,2
5.166666666666667,0.3126694560050964,,,0.3126694560050964,0.3126694560050964,1
5.2,0.3263687789440155,,,0.3263687789440155,0.3263687789440155,1
5.266666666666667,0.2611593604087829,,,0.2611593604087829,0.2611593604087829,1
5.3,0.2628922462463379,,,0.2628922462463379,0.2628922462463379,1
5.366666666666666,0.2711162865161896,,,0.2711162865161896,0.2711162865161896,1
5.4,0.2738080024719238,,,0.2738080024719238,0.2738080024719238,1
5.433333333333334,0.2794130146503448,,,0.2794130146503448,0.2794130146503448,1
5.5,0.2554857730865478,,,0.2554857730865478,0.2554857730865478,1
5.533333333333333,0.3274896442890167,,,0.3274896442890167,0.3274896442890167,1
5.566666666666666,0.2501187920570373,,,0.2501187920570373,0.2501187920570373,1
5.733333333333333,0.3551049530506134,,,0.3551049530506134,0.3551049530506134,1
5.866666666666666,0.2757226824760437,,,0.2757226824760437,0.2757226824760437,1
5.9,0.4786679148674011,,,0.4786679148674011,0.4786679148674011,1
5.933333333333334,0.3458796739578247,,,0.3458796739578247,0.3458796739578247,1
6.0,0.4749053716659546,,,0.4749053716659546,0.4749053716659546,1
6.033333333333333,0.4247964769601822,0.016465205746041267,0.1283168178612658,0.334062784910202,0.5155301690101624,2
6.066666666666666,0.41312140226364136,0.03299983415053731,0.18165856475965372,0.2846693992614746,0.5415734052658081,2
6.1,0.46547751128673553,0.04077141766735126,0.20191933455553795,0.3226989805698395,0.6082560420036316,2
6.133333333333334,0.463722363114357,0.0201803906975724,0.14205770200018158,0.3632723987102508,0.5641723275184631,2
6.166666666666667,0.3295831233263016,0.0017399119070522478,0.041712251282473925,0.300088107585907,0.3590781390666961,2
6.2,0.3455596417188644,0.00470693177574022,0.06860708254794266,0.2970471084117889,0.3940721750259399,2
6.233333333333333,0.36034446954727173,0.01916316143286422,0.13843107105294036,0.2624589204788208,0.4582300186157226,2
6.266666666666667,0.35202436149120325,0.01663142619812108,0.12896288690208932,0.2608338296413421,0.4432148933410644,2
6.3,0.379925400018692,0.022830991132297047,0.15109927575040538,0.2730820775032043,0.4867687225341797,2
6.333333333333333,0.2566274106502533,,,0.2566274106502533,0.2566274106502533,1
6.366666666666666,0.3035027980804443,,,0.3035027980804443,0.3035027980804443,1
6.4,0.4481883943080902,,,0.4481883943080902,0.4481883943080902,1
6.433333333333334,0.4979242086410522,,,0.4979242086410522,0.4979242086410522,1
6.466666666666667,0.6993054151535034,,,0.6993054151535034,0.6993054151535034,1
6.5,0.4616809487342834,,,0.4616809487342834,0.4616809487342834,1
6.533333333333333,0.4184850752353668,0.0412441893356448,0.20308665474531998,0.2748811244964599,0.5620890259742737,2
6.566666666666666,0.3998488485813141,0.022773279376211875,0.15090818193925695,0.2931406497955322,0.506557047367096,2
6.6,0.5100754499435425,,,0.5100754499435425,0.5100754499435425,1
6.633333333333334,0.2601519525051117,,,0.2601519525051117,0.2601519525051117,1
6.733333333333333,0.2566106915473938,4.875839638884827e-05,0.0069827212738908795,0.25167316198349,0.2615482211112976,2
6.833333333333333,0.3276732861995697,,,0.3276732861995697,0.3276732861995697,1
6.866666666666666,0.3253442347049713,,,0.3253442347049713,0.3253442347049713,1
6.966666666666667,0.2835729718208313,,,0.2835729718208313,0.2835729718208313,1
7.0,0.2586515247821808,,,0.2586515247821808,0.2586515247821808,1
7.033333333333333,0.2893012464046478,,,0.2893012464046478,0.2893012464046478,1
7.1,0.3991600275039673,,,0.3991600275039673,0.3991600275039673,1
7.266666666666667,0.2524659633636474,,,0.2524659633636474,0.2524659633636474,1
7.3,0.2635595202445984,,,0.2635595202445984,0.2635595202445984,1
7.333333333333333,0.3629410117864609,0.0004518096603622926,0.02125581474237797,0.3479108810424804,0.3779711425304413,2
7.366666666666666,0.3432377278804779,0.0034164625775545687,0.05845051392036317,0.3019069731235504,0.3845684826374054,2
7.4,0.3391093313694,0.0037153072465105907,0.060953320225485594,0.296008825302124,0.382209837436676,2
7.433333333333334,0.3086480498313904,,,0.3086480498313904,0.3086480498313904,1
7.466666666666667,0.33753977715969086,0.002924800431575836,0.05408142408975411,0.2992984354496002,0.3757811188697815,2
7.5,0.40498092770576477,0.025227510565814643,0.15883170516560804,0.2926699519157409,0.5172919034957886,2
7.533333333333333,0.4311230778694153,,,0.4311230778694153,0.4311230778694153,1
7.566666666666666,0.5211997032165527,,,0.5211997032165527,0.5211997032165527,1
7.6,0.5129446387290955,,,0.5129446387290955,0.5129446387290955,1
7.633333333333334,0.5121311545372009,,,0.5121311545372009,0.5121311545372009,1
7.666666666666667,0.38450950384140015,0.0313619481959293,0.17709304954155966,0.2592858076095581,0.5097332000732422,2
7.7,0.4381386935710907,,,0.4381386935710907,0.4381386935710907,1
7.733333333333333,0.4182918071746826,,,0.4182918071746826,0.4182918071746826,1
