time,mean,variance,standard_deviation,minimum,maximum,count
0.3333333333333333,0.2800177037715912,,,0.2800177037715912,0.2800177037715912,1
0.3666666666666666,0.4139999151229858,,,0.4139999151229858,0.4139999151229858,1
0.4333333333333333,0.3113220632076263,,,0.3113220632076263,0.3113220632076263,1
0.4666666666666667,0.2871592342853546,,,0.2871592342853546,0.2871592342853546,1
1.0333333333333334,0.3731289505958557,,,0.3731289505958557,0.3731289505958557,1
2.6333333333333333,0.2985696941614151,4.5329353430823005e-06,0.0021290691259520673,0.2970642149448395,0.3000751733779907,2
2.6666666666666665,0.3212424218654632,,,0.3212424218654632,0.3212424218654632,1
2.7,0.2607687711715698,,,0.2607687711715698,0.2607687711715698,1
2.7666666666666666,0.2673252522945404,,,0.2673252522945404,0.2673252522945404,1
2.8,0.3592962920665741,,,0.3592962920665741,0.3592962920665741,1
3.733333333333333,0.2830184996128082,,,0.2830184996128082,0.2830184996128082,1
3.933333333333333,0.3625809550285339,,,0.3625809550285339,0.3625809550285339,1
4.0,0.2501123249530792,,,0.2501123249530792,0.2501123249530792,1
4.1,0.3019258677959442,,,0.3019258677959442,0.3019258677959442,1
4.3,0.2832512557506561,,,0.2832512557506561,0.2832512557506561,1
4.333333333333333,0.3288173675537109,,,0.3288173675537109,0.3288173675537109,1
4.4,0.3410487174987793,,,0.3410487174987793,0.3410487174987793,1
4.433333333333334,0.3313231170177459,,,0.3313231170177459,0.3313231170177459,1
4.466666666666667,0.4262971878051758,,,0.4262971878051758,0.4262971878051758,1
4.733333333333333,0.2853342294692993,,,0.2853342294692993,0.2853342294692993,1
4.766666666666667,0.2732889056205749,,,0.2732889056205749,0.2732889056205749,1
4.833333333333333,0.3726871311664581,,,0.3726871311664581,0.3726871311664581,1
4.866666666666666,0.2924135029315948,,,0.2924135029315948,0.2924135029315948,1
5.0,0.3097464144229889,,,0.3097464144229889,0.3097464144229889,1
5.066666666666666,0.3628928661346435,,,0.3628928661346435,0.3628928661346435,1
5.133333333333334,0.2547720670700073,,,0.2547720670700073,0.2547720670700073,1
5.166666666666667,0.2772367894649505,,,0.2772367894649505,0.2772367894649505,1
5.233333333333333,0.2748698890209198,,,0.2748698890209198,0.2748698890209198,1
5.333333333333333,0.29394097626209253,0.001742810362970193,0.041746980285646926,0.2644214034080505,0.3234605491161346,2
5.366666666666666,0.3675811290740967,0.018848390161794643,0.13728943936732585,0.2705028355121612,0.4646594226360321,2
5.4,0.2548788487911224,,,0.2548788487911224,0.2548788487911224,1
5.533333333333333,0.299171894788742,,,0.299171894788742,0.299171894788742,1
5.566666666666666,0.3318947255611419,,,0.3318947255611419,0.3318947255611419,1
5.6,0.2578932642936706,,,0.2578932642936706,0.2578932642936706,1
5.633333333333334,0.2726375162601471,,,0.2726375162601471,0.2726375162601471,1
5.666666666666667,0.5165407061576843,,,0.5165407061576843,0.5165407061576843,1
5.733333333333333,0.2775008976459503,,,0.2775008976459503,0.2775008976459503,1
5.8,0.3001402020454407,,,0.3001402020454407,0.3001402020454407,1
5.9,0.2511202394962311,,,0.2511202394962311,0.2511202394962311,1
5.966666666666667,0.2641907036304474,,,0.2641907036304474,0.2641907036304474,1
6.1,0.2722821533679962,,,0.2722821533679962,0.2722821533679962,1
6.133333333333334,0.2847110033035278,,,0.2847110033035278,0.2847110033035278,1
6.266666666666667,0.2634312808513641,,,0.2634312808513641,0.2634312808513641,1
6.6,0.3708150088787079,,,0.3708150088787079,0.3708150088787079,1
8.933333333333334,0.5760329365730286,,,0.5760329365730286,0.5760329365730286,1
8.966666666666667,0.5167090892791748,,,0.5167090892791748,0.5167090892791748,1
9.0,0.3839606344699859,,,0.3839606344699859,0.3839606344699859,1
9.033333333333331,0.3910310566425323,,,0.3910310566425323,0.3910310566425323,1
9.066666666666666,0.3403083086013794,,,0.3403083086013794,0.3403083086013794,1
9.166666666666666,0.3796799778938293,,,0.3796799778938293,0.3796799778938293,1
9.3,0.3713945150375366,,,0.3713945150375366,0.3713945150375366,1
9.366666666666667,0.3361542820930481,,,0.3361542820930481,0.3361542820930481,1
10.433333333333334,0.344914823770523,,,0.344914823770523,0.344914823770523,1
12.866666666666667,0.2798519134521484,,,0.2798519134521484,0.2798519134521484,1
12.9,0.2689392268657684,,,0.2689392268657684,0.2689392268657684,1
12.933333333333334,0.2739623785018921,,,0.2739623785018921,0.2739623785018921,1
12.966666666666669,0.2625636756420135,,,0.2625636756420135,0.2625636756420135,1
13.0,0.2924969792366028,,,0.2924969792366028,0.2924969792366028,1
13.233333333333333,0.3281466662883758,,,0.3281466662883758,0.3281466662883758,1
13.333333333333334,0.3629166483879089,,,0.3629166483879089,0.3629166483879089,1
13.4,0.3080439567565918,,,0.3080439567565918,0.3080439567565918,1
13.433333333333334,0.3676603734493255,,,0.3676603734493255,0.3676603734493255,1
13.466666666666669,0.3333548903465271,,,0.3333548903465271,0.3333548903465271,1
13.5,0.3880138695240021,,,0.3880138695240021,0.3880138695240021,1
13.533333333333331,0.3489504158496856,,,0.3489504158496856,0.3489504158496856,1
13.566666666666666,0.3345068395137787,,,0.3345068395137787,0.3345068395137787,1
13.6,0.2857459783554077,,,0.2857459783554077,0.2857459783554077,1
13.666666666666666,0.3085345327854156,,,0.3085345327854156,0.3085345327854156,1
13.7,0.297216534614563,,,0.297216534614563,0.297216534614563,1
13.733333333333333,0.2545951008796692,,,0.2545951008796692,0.2545951008796692,1
13.8,0.2728725075721741,,,0.2728725075721741,0.2728725075721741,1
13.833333333333334,0.3588449656963348,,,0.3588449656963348,0.3588449656963348,1
