xmin,ymin,xmax,ymax,confidence,class,name,time
439.0937194824219,2.5647895336151123,913.4251708984375,918.2012939453125,0.2839602828025818,0,person,0.0
423.5124816894531,6.1686625480651855,917.7138061523438,920.6524658203125,0.3069583773612976,0,person,0.03333333333333333
454.1703186035156,678.444091796875,674.0618896484375,929.6741333007812,0.41010212898254395,0,person,0.26666666666666666
459.14971923828125,695.1564331054688,645.676513671875,930.1502075195312,0.4664820730686188,0,person,0.3
457.6856384277344,694.9364013671875,636.3499755859375,930.11181640625,0.5755317807197571,0,person,0.3333333333333333
456.9670104980469,694.81787109375,636.525634765625,930.0987548828125,0.5663895010948181,0,person,0.36666666666666664
353.9781799316406,21.492027282714844,1133.4097900390625,904.0654296875,0.3290826380252838,0,person,1.1
336.58355712890625,46.28744888305664,814.3211669921875,925.1907958984375,0.3626803755760193,0,person,1.1333333333333333
345.00396728515625,39.95292282104492,843.681884765625,927.0790405273438,0.30123695731163025,0,person,1.1666666666666667
324.4525451660156,31.70994758605957,826.9341430664062,927.0287475585938,0.3273330330848694,0,person,1.2
1.1023356914520264,0.0,847.5101928710938,220.6978759765625,0.27315443754196167,25,umbrella,1.2
323.5913391113281,68.86869812011719,709.6309814453125,925.9963989257812,0.3467239737510681,0,person,1.2666666666666666
257.9259033203125,34.60497283935547,1249.9267578125,929.6419677734375,0.33000698685646057,0,person,1.2666666666666666
257.3758850097656,28.35338020324707,1244.3619384765625,932.134765625,0.35634860396385193,0,person,1.3
3.145372152328491,0.0,739.3984985351562,264.0138854980469,0.316428542137146,25,umbrella,1.3
324.5438232421875,67.14643096923828,695.6912841796875,925.5873413085938,0.30233892798423767,0,person,1.3
1.5065412521362305,0.799669623374939,730.2210693359375,260.0345458984375,0.44847214221954346,25,umbrella,1.3333333333333333
298.5370178222656,68.33368682861328,697.7911987304688,925.9385986328125,0.4075583815574646,0,person,1.3333333333333333
277.5578918457031,29.276872634887695,1169.485107421875,927.239013671875,0.254250168800354,0,person,1.3333333333333333
4.864428997039795,0.0,742.0764770507812,241.71994018554688,0.3317096531391144,25,umbrella,1.3666666666666667
325.0331726074219,19.50017547607422,1030.710205078125,911.6736450195312,0.2991344630718231,0,person,1.4
871.658203125,65.87499237060547,1119.955322265625,212.06292724609375,0.3063523471355438,25,umbrella,1.6
343.9666748046875,104.03278350830078,699.6890258789062,677.2190551757812,0.26501065492630005,0,person,1.9333333333333333
448.3603515625,7.349330425262451,840.352783203125,874.0487670898438,0.2854672372341156,0,person,2.8
516.9300537109375,40.80460739135742,847.8530883789062,914.715576171875,0.3373790681362152,0,person,3.3
17.892620086669922,0.0,927.0410766601562,216.1150360107422,0.29091382026672363,25,umbrella,3.3333333333333335
525.2434692382812,54.41300964355469,851.0001831054688,922.4078369140625,0.2710723578929901,0,person,3.3333333333333335
16.9477596282959,0.0,924.8837890625,233.85992431640625,0.3273024559020996,25,umbrella,3.3666666666666667
804.599609375,0.0,1403.85888671875,904.4224243164062,0.3813590705394745,0,person,3.433333333333333
19.10679054260254,0.29076993465423584,988.2109985351562,259.8133544921875,0.3796424865722656,25,umbrella,3.433333333333333
548.7212524414062,67.9449691772461,866.9965209960938,922.113037109375,0.2908751964569092,0,person,3.433333333333333
816.265380859375,7.166937828063965,1410.289794921875,892.50830078125,0.3477083444595337,0,person,3.466666666666667
565.4287719726562,80.28337860107422,869.1881713867188,926.909423828125,0.3348349332809448,0,person,3.466666666666667
27.108308792114258,0.3981856405735016,1009.4833374023438,274.9501037597656,0.3142540752887726,25,umbrella,3.466666666666667
813.4853515625,13.655153274536133,1405.640380859375,879.6981811523438,0.44884371757507324,0,person,3.5
21.12234115600586,1.604623794555664,1003.7196044921875,283.9901123046875,0.4125700294971466,25,umbrella,3.5
565.9542236328125,102.44625854492188,868.9959716796875,916.3721313476562,0.3277503550052643,0,person,3.5
803.3577880859375,18.00364112854004,1417.4283447265625,884.3602294921875,0.4028848707675934,0,person,3.533333333333333
29.67255973815918,2.5478601455688477,1004.7362060546875,285.95623779296875,0.3480776846408844,25,umbrella,3.533333333333333
821.5956420898438,10.715298652648926,1412.22802734375,892.4584350585938,0.4574755132198334,0,person,3.566666666666667
31.41758155822754,2.570908546447754,993.289306640625,282.2582092285156,0.4162425100803375,25,umbrella,3.566666666666667
573.9157104492188,96.82635498046875,892.1316528320312,927.4464721679688,0.27857550978660583,0,person,3.566666666666667
20.911314010620117,1.5523486137390137,1001.736083984375,286.5081787109375,0.3887719511985779,25,umbrella,3.6
830.1602783203125,12.24023151397705,1415.320556640625,897.8651123046875,0.3591335713863373,0,person,3.6
27.635372161865234,4.299803256988525,1003.0728759765625,289.0011291503906,0.42360642552375793,25,umbrella,3.6333333333333333
21.687978744506836,4.5799174308776855,1009.1676025390625,300.75213623046875,0.3581695556640625,25,umbrella,3.6666666666666665
798.0724487304688,9.282931327819824,1417.7620849609375,899.0115966796875,0.284246027469635,0,person,3.6666666666666665
20.28201675415039,5.489717960357666,1002.6602172851562,307.2869873046875,0.4838383197784424,25,umbrella,3.7
813.91455078125,8.474892616271973,1410.1756591796875,912.6508178710938,0.33874231576919556,0,person,3.7
592.6693115234375,175.72520446777344,865.0797729492188,928.3092651367188,0.3081431984901428,0,person,3.7
20.599740982055664,5.103143215179443,1004.4384155273438,306.558349609375,0.48604193329811096,25,umbrella,3.7333333333333334
820.26123046875,7.975517749786377,1404.8580322265625,914.8671264648438,0.3598032295703888,0,person,3.7333333333333334
594.085205078125,177.19598388671875,864.94189453125,928.8276977539062,0.34613534808158875,0,person,3.7333333333333334
11.565802574157715,4.373656749725342,1025.92138671875,322.2598876953125,0.34537312388420105,25,umbrella,3.7666666666666666
823.732177734375,15.182486534118652,1397.135498046875,906.6436157226562,0.3140633702278137,0,person,3.7666666666666666
5.514924049377441,4.285621166229248,1020.5011596679688,324.7979736328125,0.4474301040172577,25,umbrella,3.8
821.5499877929688,8.113656044006348,1376.7421875,911.6578369140625,0.25299641489982605,0,person,3.8
10.138371467590332,5.3093366622924805,1024.72021484375,323.0497741699219,0.46883144974708557,25,umbrella,3.8333333333333335
826.5046997070312,11.375597953796387,1404.83203125,892.4891357421875,0.34414371848106384,0,person,3.8333333333333335
0.0,2.7892730236053467,1045.2022705078125,322.59820556640625,0.4979415535926819,25,umbrella,3.8666666666666667
590.3151245117188,160.87136840820312,921.5336303710938,916.8224487304688,0.47809287905693054,0,person,3.8666666666666667
825.9287719726562,15.941436767578125,1406.2158203125,899.596435546875,0.38520345091819763,0,person,3.8666666666666667
558.430419921875,596.9622192382812,630.9758911132812,765.8983154296875,0.2888511121273041,39,bottle,3.8666666666666667
821.4830932617188,17.576007843017578,1397.5028076171875,893.3641357421875,0.4604094624519348,0,person,3.9
0.0,3.5798165798187256,1028.597900390625,318.34881591796875,0.43632665276527405,25,umbrella,3.9
584.9739990234375,158.8297119140625,934.0358276367188,922.6829833984375,0.2862657308578491,0,person,3.9
559.2540283203125,591.2899780273438,631.8587646484375,767.7040405273438,0.2602599859237671,39,bottle,3.9
829.9078369140625,20.811748504638672,1403.7720947265625,903.4380493164062,0.4464096426963806,0,person,3.933333333333333
0.0,4.578092098236084,1060.6995849609375,320.8391418457031,0.41293856501579285,25,umbrella,3.933333333333333
564.5615844726562,590.3523559570312,628.7222900390625,766.6788940429688,0.3046175241470337,39,bottle,3.933333333333333
593.7360229492188,167.44775390625,907.2651977539062,924.549560546875,0.30006900429725647,0,person,3.933333333333333
2.4939305782318115,5.252658367156982,1082.0826416015625,327.2508544921875,0.4613610804080963,25,umbrella,3.966666666666667
831.9746704101562,22.27170181274414,1401.4847412109375,902.7650756835938,0.34542030096054077,0,person,3.966666666666667
586.9303588867188,181.3983154296875,903.4695434570312,921.7626953125,0.2877837121486664,0,person,3.966666666666667
0.0,6.265758514404297,1073.5159912109375,325.81787109375,0.5379554629325867,25,umbrella,4.0
831.8117065429688,16.859586715698242,1403.642578125,893.9544677734375,0.4527718424797058,0,person,4.0
601.0545043945312,197.49685668945312,902.1175537109375,917.87646484375,0.445268452167511,0,person,4.0
